"","id","name","popularity","followers.total","genres","type","total_num_songs","main_genre","degree","betweenness","eigenvector"
"17095","3CiY0RnS9K2BLGUMqzqtPa","Thriller",15,344,"0","non_billboard",0,"other",1,0,8.37052789583979e-06
"17096","2MqWqAmRvIjvYdD3cMBbrg","Illum Sphere",22,8816,"purple sound;wonky","non_billboard",0,"other",1,0,8.37052789583992e-06
"17097","46oHcsvNDACaoEU4EFg9Hn","Brokenchord",24,3664,"lithuanian electronic;purple sound","non_billboard",0,"other",1,0,8.37052789583987e-06
"17098","2FL1yZExmKLKZ1n1eAGTmQ","Altrice",15,353,"ambient idm","non_billboard",0,"other",1,0,8.37052789583953e-06
"17099","64kN9EkSTHYhda2FupL0KI","Blawan",36,46160,"bass music;float house;future garage;microhouse;minimal dub;minimal techno;outsider house","non_billboard",0,"edm, techno, house",2,4537.5664871271,4.07439436020867e-05
"17100","44z1nVVXZE8d4njcQmQLWc","Objekt",29,35983,"bass music;future garage;mandible;outsider house","non_billboard",0,"edm, techno, house",1,0,8.37052789583979e-06
"17101","2wss0kNi7zdZTrxnCFxSQW","Fila Brazillia",39,44694,"big beat;downtempo;electronica;jazztronica;ninja;nu jazz;trip hop","non_billboard",0,"jazz, soul, r&b",1,0,8.37052789583982e-06
"17102","0QRwem3tp83wd3LiuHSfJf","Hexidecimal",9,2,"0","non_billboard",0,"other",1,0,8.37052789583954e-06
"17103","2M0T4a1pkOC5nifN9W6e9e","LFO",35,37198,"acid house;bleep techno;drill and bass;electro;hardcore techno;intelligent dance music;techno","non_billboard",0,"edm, techno, house",1,0,8.37052789583958e-06
"17104","0LLilNa5TUAaUwJwLyOf2b","The Lottery Winners",45,16802,"manchester indie","non_billboard",0,"other",1,0,4.07754846597003e-05
"17105","3eULSIP9PpWCuDT5tNYx9P","Dave Martone",38,6017,"neo classical metal","non_billboard",0,"other",1,0,4.07754846597001e-05
"17106","65iqfWxPt8JxQAAPPPojKE","Edward ""Eddie F."" Ferrel",6,4,"0","non_billboard",0,"other",1,0,0.00022787708967965
"17107","7DpaZmiiSP6lj98Esl9Wih","Kenny ""Love"" Tonge",6,1,"0","non_billboard",0,"other",1,0,0.00022787708967965
"17108","7qEML5GkiqLhmvvTIKd9v4","Shannon ""Fat Shan"" Houchins",1,3,"0","non_billboard",0,"other",1,0,0.00022787708967965
"17109","2qbZgtWwTZMn3pXD3gH9CW","Edward ""Eddie F"" Ferrell",1,2,"0","non_billboard",0,"other",1,0,0.00022787708967965
"17110","0GGvtc3aJtSkuYcfsiN6eC","C.J. Mackintosh",20,278,"old school uk hip hop","non_billboard",0,"hip hop, rap",2,368.676718161473,0.00102126073200708
"17111","22X3PUlUGol1CmOLP71ZHS","Karlin",20,14,"0","non_billboard",0,"other",1,0,0.00022787708967965
"17112","0zYsH8mXKTO4ctPddPK1vN","Soulshock & Karlin",8,44,"0","non_billboard",0,"other",1,0,0.00022787708967965
"17113","6OeTcmpy2Y3hNJoZzokFlh","Jay Lean",4,2,"0","non_billboard",0,"other",1,0,0.00022787708967965
"17114","3qEzkkBwK5vKVggMiZYOWa","L.A. Reid",24,108,"0","non_billboard",0,"other",1,0,0.00022787708967965
"17115","2mdU9MXU9kAg1P6hsqbiMg","Tony Rich",13,483,"0","non_billboard",0,"other",1,0,0.00022787708967965
"17116","2kPOOboEQdkSNC5h3Qj6zo","Organized Noize Productions",27,149,"0","non_billboard",0,"other",1,0,0.00022787708967965
"17117","2ZnP7Vw0Rkz8KksxReWfji","Dallas Austin",31,4822,"0","non_billboard",0,"other",1,0,0.00022787708967965
"17118","4ZPNmWgbjJCiLxh1MqtyNu","Lauren Lane",18,4825,"0","non_billboard",0,"other",1,0,0.00022787708967965
"17119","0cW8WUWb3Oz3TUXnOYf8xI","Edward ""DJ Eddie"" Ferrell",10,11,"0","non_billboard",0,"other",1,0,0.00022787708967965
"17120","2kUHTWAPSZoYkZHlzfNxKR","Nevelle Hodge",15,3,"0","non_billboard",0,"other",1,0,0.00022787708967965
"17121","1IPygUCTMzOMiY6Y7xPvnh","Trozé",34,58,"0","non_billboard",0,"other",1,0,0.00265546965958531
"17122","2HOUiJNxGAiWdnVENQ9I84","Mouche",11,52,"0","non_billboard",0,"other",1,0,0.00265546965958531
"17123","2c6tGEUCx32UKeT5Xa8sJg","Scar",3,0,"0","non_billboard",0,"other",1,0,0.00265546965958531
"17124","3No12CB8EetIYpAX8jSjxe","Bosko",2,3,"0","non_billboard",0,"other",1,0,0.00265546965958531
"17125","53wZLCnhshZKDRs3uopFBc","Jai Paul",51,155274,"indie soul","non_billboard",0,"jazz, soul, r&b",1,0,0.00265546965958531
"17126","3KGMeBQG8sGlZTBtsNA4Im","Tre Luce",11,27,"0","non_billboard",0,"other",1,0,0.00265546965958531
"17127","0TwInLbTQftxxBwFfURJb2","Scar",19,62,"0","non_billboard",0,"other",1,0,0.00265546965958531
"17128","35vghfijSgjpXlOMDjpLWc","Bosko",29,511,"0","non_billboard",0,"other",2,452.528026227996,0.0101788839451046
"17129","71j2EC2cNElHoCWzvbyZJI","Vonnegutt",15,922,"indie pop rap","non_billboard",0,"pop",1,0,0.00265546965958531
"17130","3jhkLfgJKRu9Lb0AQd7fkB","Cutty",46,360,"0","non_billboard",0,"other",1,0,0.00265546965958531
"17131","4PEmBKj3de3Sq1eadvYf11","Sam Chris",23,86,"0","non_billboard",0,"other",1,0,0.00265546965958531
"17132","6BJvpJ8bRCikoKroWpJGqv","Blackowned C-Bone",41,163,"0","non_billboard",0,"other",1,0,0.00265546965958531
"17133","027fMMtTo4XJ0GEdBcNLCT","Rock D The Legend",41,156,"0","non_billboard",0,"other",1,0,0.00265546965958531
"17134","5syT4RAGm89SXKi8iE7RDA","Marvin ""Chanz"" Parkman",3,43,"0","non_billboard",0,"other",1,0,0.00265546965958531
"17135","3HRvMpPjXpd1r9jxZ4qpBn","Cynt The Shrimp",3,20,"0","non_billboard",0,"other",1,0,0.00265546965958531
"17136","6BwXn9sckZak3oTrogFxzN","Lil' Co",10,562,"0","non_billboard",0,"other",1,0,0.00265546965958531
"17137","0cM4OQFMLVPusbt39e88UD","Donkey Boy",9,86,"0","non_billboard",0,"other",1,0,0.00265546965958531
"17138","0p3mA69DzOxmoIbY2mqjc4","Scar",10,459,"0","non_billboard",0,"other",1,0,0.00265546965958531
"17139","5bfNm9Q3xi4BHq81WZs7R6","Donny Mathis",2,15,"0","non_billboard",0,"other",1,0,0.00265546965958531
"17140","3FR0qYOtfgyXIR6zZHaHhj","Coool Breeze",12,58,"0","non_billboard",0,"other",1,0,0.00265546965958531
"17141","75eryck5tbgaOtQiw91SiK","Lil' Rod",1,1,"0","non_billboard",0,"other",1,0,0.00265546965958531
"17142","3F2Y683ovlWT53WKCeq0oj","Goodie Mob",51,200771,"alternative hip hop;atl hip hop;conscious hip hop;dirty south rap;gangster rap;hardcore hip hop;hip hop;southern hip hop","non_billboard",0,"hip hop, rap",1,0,0.00265546965958531
"17143","6pjDCX0wIwfLZLH3Bpu81S","Big Gee",28,11584,"mongolian hip hop;mongolian pop","non_billboard",0,"pop",1,0,0.00265546965958531
"17144","6n5RlZN1SZFmLXTll5eoAH","G-Rock",4,1,"0","non_billboard",0,"other",1,0,0.00265546965958531
"17145","5NYWQ4EuTeESEUoZuR0Cv8","Konkrete",26,1303,"0","non_billboard",0,"other",1,0,0.00265546965958531
"17146","7GDagRw7v0xB0sxBxae9Qo","Uncle Mooney",1,15,"0","non_billboard",0,"other",1,0,0.00265546965958531
"17147","7LFnX8eX0TE6aPlcTykeSW","Kay-I",25,0,"0","non_billboard",0,"other",1,0,0.00265546965958531
"17148","1FgsVeOhRYuSw2ghkIXV0A","DREAMERS",63,126469,"indie poptimism;modern alternative rock;modern rock;pop rock;rock","non_billboard",0,"rock",1,0,0.00265546965958531
"17149","4EJt6ePLrFVxqEZJeTJYmr","Backbone",10,13,"0","non_billboard",0,"other",1,0,0.00265546965958531
"17150","3iNBxmJQ8z0U01ZAJouV9i","Dub Go Diesel",4,5,"0","non_billboard",0,"other",1,0,0.00265546965958531
"17151","2SXhQZWiqgfs3OU4M6PlZg","B-Eazy",6,142,"0","non_billboard",0,"other",1,0,0.00265546965958531
"17152","3qLMcoi3s9dscSPY3M6PlL","8:34",5,26,"0","non_billboard",0,"other",1,0,0.00265546965958531
"17153","7bcaUmwEQ6f0hOX5H8fTDy","Street Gov",4,4,"0","non_billboard",0,"other",1,0,0.00265546965958531
"17154","2ZPC7LOTqzUQKSjbaVcufu","Kae Wun",4,18,"0","non_billboard",0,"other",1,0,0.00265546965958531
"17155","0yqDXjskTQI1nj9bH6W9Ze","Brooke Valentine",34,195914,"hip pop;r&b;urban contemporary","non_billboard",0,"jazz, soul, r&b",2,0,0.00702853582178037
"17156","5idHaEmJbiGTZ2MBmhmGMV","Jackie Greene",40,23267,"jam band","non_billboard",0,"other",1,0,1.96346032793257e-06
"17157","4gPGI1vW8TOypARV9Ykzae","Jimmie Vaughan",43,102809,"blues;blues rock;electric blues;modern blues;soul blues;texas blues","non_billboard",0,"jazz, soul, r&b",1,0,1.96346032793264e-06
"17158","7FxLKkFmNsDT54KrzN2HJn","Ty Taylor",26,3912,"0","non_billboard",0,"other",1,0,1.96346032793247e-06
"17159","1G0wuqoQaNQPxds0VMYtg8","Allen Woody",8,49,"0","non_billboard",0,"other",1,0,1.9634603279327e-06
"17160","56LMX8mqaIhJCaxjZBM1on","Tinsley Ellis",40,33596,"blues;blues rock;electric blues;memphis blues;modern blues;modern blues rock","non_billboard",0,"rock",1,0,1.96346032793252e-06
"17161","3wkZ8WTrs7WcfE13voUCK1","Bill Murray",40,4454,"hollywood","non_billboard",0,"other",1,0,1.01870981453512e-06
"17162","5He6VbFkpZk9D73A22xwDo","Buster Poindexter",23,2548,"0","non_billboard",0,"other",1,0,1.0187098145353e-06
"17163","3SP1erst3IDfntKJsTrZd6","Jason Schwartzmann",7,85,"0","non_billboard",0,"other",1,0,1.01870981453503e-06
"17164","0fE6mzBgvdTpJqVaZNz5RB","C. Bear",1,3,"0","non_billboard",0,"other",1,0,1.01870981453546e-06
"17165","0vUTfcBDZZo2OUQJci5UNZ","Classixx",47,66355,"alternative dance;chillwave;electrofox;filter house;nu disco","non_billboard",0,"edm, techno, house",2,2474.3426376466,9.79048448134217e-06
"17166","7r1WrHfMU3uQhOK7drdPF9","Der Die Das",2,20,"0","non_billboard",0,"other",1,0,1.01870981453552e-06
"17167","3mZqziCJj4pq3P2VBpmK6p","Friendly Fires",49,224179,"alternative dance;dance rock;indietronica;new rave","non_billboard",0,"rock",2,7151.31364306656,0.000338374469719622
"17168","25w2vpqq7dYleBAqMx7Ijx","Zoot Woman",37,21885,"alternative dance;new rave;reading indie","non_billboard",0,"other",1,0,1.0187098145355e-06
"17169","3ZGbtrAOuqgrxa1wBAiPPY","Eric Chedeville",9,11,"0","non_billboard",0,"other",1,0,1.0187098145352e-06
"17170","2NvZ35VexRu6LmfVlArMPq","Guy-Manuel de Homem-Christo",22,1658,"0","non_billboard",0,"other",1,0,1.01870981453522e-06
"17171","0p5axeJsbtTCXBrRVoKjwu","The Drums",67,614283,"brooklyn indie;indie rock;indie surf;modern rock","non_billboard",0,"rock",1,0,0.00245697929035077
"17172","6fqjJNsLs7g6F3PXy01Xnw","AzChike",56,63140,"cali rap","non_billboard",0,"hip hop, rap",2,470.157730957215,0.00663012621153515
"17173","3wdXgSpjbbU3tX9KasdxMh","Sophia Black",40,17996,"la pop","non_billboard",0,"pop",1,0,0.00245697929035077
"17174","2c6geVFkxNT2BKQyHUvnT3","Avery Wilson",37,42833,"deep talent show;pop r&b","non_billboard",0,"jazz, soul, r&b",1,0,0.00245697929035077
"17175","1XpNwfzFK7DB9VwcoU4IHt","SuperDuperBrick",25,1025,"0","non_billboard",0,"other",1,0,0.00245697929035077
"17176","3sCFlC18RwpstNR54Yz80K","Mr. Man",21,464,"0","non_billboard",0,"other",1,0,0.00245697929035077
"17177","2UnohYimu4WubdWNKenYc6","CP",26,188,"0","non_billboard",0,"other",1,0,0.00245697929035077
"17178","1j9GGUnKOakzJXzYuaVGWT","Beldina",24,1315,"0","non_billboard",0,"other",1,0,0.00245697929035077
"17179","4pBG47zWhJbDw7mpsg68PJ","Dougie F",44,6751,"deep underground hip hop;new jersey rap","non_billboard",0,"hip hop, rap",1,0,0.00245697929035077
"17180","2AfU5LYBVCiCtuCCfM7uVX","Kota the Friend",68,469167,"hip hop;rap;underground hip hop","non_billboard",0,"hip hop, rap",1,0,0.00245697929035078
"17181","7gAYvcQFmAruyvwGjxrSUr","Absofacto",62,112790,"indie psych-pop;shimmer psych","non_billboard",0,"pop",2,306.191122732547,0.00263169540623375
"17182","4XDi67ZENZcbfKnvMnTYsI","Jay Park",71,1532184,"k-pop;k-rap;korean r&b","non_billboard",0,"jazz, soul, r&b",3,431.241743027094,0.00593570901383978
"17183","4XxgN35ZzxIrzUH9Fz8e1y","The Americanos",41,7007,"0","non_billboard",0,"other",1,0,0.00245697929035077
"17184","0KpCz7V5XRkqKuM1JDf56O","Cousin Stizz",58,177540,"boston hip hop;rap;trap;underground hip hop;vapor trap","non_billboard",0,"hip hop, rap",1,0,0.00245697929035077
"17185","3B7EiiOFeFjX4MuvV7QQil","Kirsten Joy",30,431,"0","non_billboard",0,"other",1,0,0.00153784704813702
"17186","2UWEzvq7cBIcPt5Z9AwD1Y","Yasmin Green",39,947,"0","non_billboard",0,"other",1,0,0.00153784704813702
"17187","5NxG91O2LcOKUktBYVWiWd","Love Ssega",32,1268,"0","non_billboard",0,"other",1,0,0.00153784704813702
"17188","42A3nZSj9sLXPKpB4YgzSs","Sharna Bass",40,5292,"uk contemporary r&b","non_billboard",0,"jazz, soul, r&b",1,0,0.00153784704813702
"17189","0tfL0bdUvAqtc2R4o8E2YM","Kandaka Moore",25,91,"0","non_billboard",0,"other",1,0,0.00153784704813702
"17190","50Mi9M0Z3hM4bNCZM10zQQ","Nikki Cislyn",28,259,"0","non_billboard",0,"other",1,0,0.00153784704813702
"17191","41sCs0Q7zO0ls64jWsHnj7","Javeon",38,2156,"neo r&b","non_billboard",0,"jazz, soul, r&b",1,0,0.00153784704813701
"17192","67xyhWIvYQK5qr6b0gElst","Rae Morris",48,60902,"art pop;gauze pop;neo-singer-songwriter","non_billboard",0,"pop",1,0,0.00153784704813702
"17193","2PWJP6HKlECQurewX1uGuT","Elisabeth Troy",44,819,"uk garage","non_billboard",0,"other",1,0,0.00153784704813702
"17194","3B63aIfra43Vs4F33ecM9E","Eliza Shaddad",39,10743,"0","non_billboard",0,"other",1,0,0.00153784704813702
"17195","2vGaSKEDFsVPBgcnGxqlBN","Alex Newell",58,37699,"indie poptimism","non_billboard",0,"pop",2,0,0.00204964610154158
"17196","6obW3qPZowIK6Etv3pTNIG","Sean Bass",16,28,"0","non_billboard",0,"other",1,0,0.00153784704813702
"17197","4ktBrNjagCGftyuBLJkATq","Wes Nelson",70,41726,"0","non_billboard",0,"other",1,0,0.00153784704813702
"17198","2AFFYBbkKiVSCMF19TSeCb","Charlie Hedges",36,1801,"0","non_billboard",0,"other",2,148.355091518726,0.00163228068609972
"17199","69IpNz134fIjeb0E6E8M6X","Eddie Craig",38,837,"0","non_billboard",0,"other",2,148.355091518726,0.00163228068609972
"17200","7xBGi7Eign0fX7jGQj5KlJ","GRACEY",59,25410,"alt z;uk pop","non_billboard",0,"pop",1,0,0.00153784704813702
"17201","2sd9Q3r0Jhqpe3w9WVuG43","Crystal Waters",64,85238,"diva house;hip house;vocal house","non_billboard",0,"edm, techno, house",1,0,0.00153784704813701
"17202","1I5pYXplsbqmHaVWlAEhla","Bougenvilla",48,44116,"electro house;pop edm","non_billboard",0,"edm, techno, house",1,0,0.00153784704813701
"17203","3Eo78i1MPfle0XVjMvia8A","Dario G",54,16496,"dream trance;eurodance","non_billboard",0,"edm, techno, house",2,1319.70290383634,0.00526107541982152
"17204","1kiq2kUV0cbLUhJsr7cpW0","Alida",71,17167,"norwegian pop","non_billboard",0,"pop",2,0,0.00242053502235419
"17205","166MwtUacodwKnPxyroDV3","Fresh Mode",41,2671,"0","non_billboard",0,"other",1,0,0.00153784704813702
"17206","4C2B9HpnLeBv7xC4PmxNEO","Marko Louis",28,2738,"serbian indie","non_billboard",0,"other",1,0,0.00153784704813702
"17207","6vXEAXvPlJ6MvdLJxExxM2","Tuborg Open",6,1,"0","non_billboard",0,"other",1,0,0.00153784704813702
"17208","5rr0CMtvn1p9Be8ICfkTc3","Charming Horses",60,56425,"deep tropical house;german dance;tropical house","non_billboard",0,"edm, techno, house",1,0,0.00153784704813702
"17209","2HFWySRmIs8TiKMMfcLN1g","CYA",43,4638,"0","non_billboard",0,"other",1,0,0.00153784704813701
"17210","3SKhRe5GMm6Q2894WDxl7y","Joe Maz",0,0,"0","non_billboard",0,"other",1,0,0.00153784704813702
"17211","1PI7ugjiDGmolru3T07zvR","The End of the World",2,217,"0","non_billboard",0,"other",1,0,0.00153784704813702
"17212","1m6ICN9lVefrT3WqyB4W1Y","XXXY",23,16620,"bass music;future garage;vogue","non_billboard",0,"other",1,0,0.00153784704813702
"17213","3leAD1YcOv55y1JeKEnlEt","Steve Fisk",21,349,"olympia wa indie","non_billboard",0,"other",1,0,5.45387727580498e-05
"17214","2xDYeajlgh2DONCawZYKrp","Adam Kasper",19,56,"0","non_billboard",0,"other",1,0,5.45387727580498e-05
"17215","7MFJyevu6jq0shwDuVLymu","Justin Mylo",53,70240,"edm;electro house;pop dance;pop edm","non_billboard",0,"edm, techno, house",1,0,0.00108159422322535
"17216","1E1W3to8HhGSkkIEUMwEjd","Dewain Whitmore",52,525,"0","non_billboard",0,"other",1,0,0.00108159422322535
"17217","76YIoWHp3Ri3q1ocOPtFzp","AREA21",63,299820,"edm;pop dance","non_billboard",0,"edm, techno, house",1,0,0.00108159422322535
"17218","5qTx6amAEpOiXxb6KQjquZ","Ytram",50,16423,"dutch edm","non_billboard",0,"edm, techno, house",1,0,0.00108159422322535
"17219","6Mek67pKmBw5N3FZnAc2J8","Citadelle",40,1910,"0","non_billboard",0,"other",1,0,0.00108159422322535
"17220","7okSU80WTrn4LXlyXYbX3P","Clinton Kane",78,556860,"alt z;gen z singer-songwriter;pop","non_billboard",0,"pop",1,0,0.00108159422322535
"17221","45lcbTsX07JWzmTIjcdyBz","Matroda",56,55095,"bass house;deep groove house;edm;electro house;house","non_billboard",0,"edm, techno, house",1,0,0.00108159422322535
"17222","3ZPRZDAAuBrvx1tsIjeFxh","Pat Lok",45,26567,"filter house;indie soul;nu disco","non_billboard",0,"edm, techno, house",2,247.37887176631,0.00215463790040107
"17223","3ZkyzF84LNx4DAarg3DHxY","The Subculture",32,4505,"0","non_billboard",0,"other",1,0,0.00108159422322535
"17224","7LvvNoUPwTZpgXDWBRrfHg","DRAMA",64,86414,"alternative r&b;electropop;indie soul;vapor soul","non_billboard",0,"jazz, soul, r&b",1,0,0.00108159422322535
"17225","37UXlMGND0Tr7Su43RxHQ0","Bruno Be",59,53025,"brazilian edm","non_billboard",0,"edm, techno, house",1,0,0.00108159422322535
"17226","78KwNsjhjWzZYejeBTtsNW","Silque",34,11479,"dutch edm","non_billboard",0,"edm, techno, house",1,0,0.00108159422322535
"17227","0SiA0xtHw1lnSXRf1S7jjw","Michel Zitron",48,3654,"0","non_billboard",0,"other",1,0,0.00108159422322535
"17228","4UffC3o3JiLSg7pa5DpQbp","Mike Yung",44,47329,"pop soul","non_billboard",0,"jazz, soul, r&b",1,0,0.00108159422322535
"17229","3m0nlOTs9bT1TgM5UyPKXY","Infuze",31,7539,"gaming dubstep","non_billboard",0,"edm, techno, house",1,0,0.00108159422322535
"17230","1KV1BqrUpebQPqVU2r89xc","Aleesia",52,3573,"canadian pop;deep dance pop","non_billboard",0,"pop",2,565.493234614958,0.00196428219744253
"17231","6jjKAAi2ahf5gQ37k7rJya","EAUXMAR",26,12823,"dutch edm","non_billboard",0,"edm, techno, house",1,0,0.00108159422322535
"17232","2zzeaUCFCtQrtFRYoTP7Ru","VAN DUO",23,1421,"0","non_billboard",0,"other",1,0,0.00108159422322535
"17233","6nhsSK9KbToX3Brq0xeWbV","Todd Helder",36,20621,"electronic trap","non_billboard",0,"hip hop, rap",1,0,0.00108159422322535
"17234","2Gy4HwdmVmRPWDBQO3lw3d","Goja",37,3430,"0","non_billboard",0,"other",1,0,0.00108159422322535
"17235","12SPNXi0aDpFt0rMVbmLrr","Jay Hardway",55,396768,"dutch edm;edm;electro house;pop dance;pop edm;progressive electro house;progressive house","non_billboard",0,"edm, techno, house",2,3354.70946187265,0.0104269257361503
"17236","4PjHNisXpQqSDXOJBFRK8p","The Federal Empire",48,22471,"indie poptimism;modern alternative rock","non_billboard",0,"rock",1,0,0.00108159422322535
"17237","47cTFqgy4vPVfPHXI0rLU1","John",23,237,"0","non_billboard",0,"other",1,0,0.00108159422322535
"17238","26DaTPOYW2gXfXBIwghsKn","Michel",31,5388,"0","non_billboard",0,"other",1,0,0.00108159422322535
"17239","03RggOhzXgjvlFmc3A8TuW","Roy Gates",27,1253,"dutch trance","non_billboard",0,"edm, techno, house",1,0,0.00108159422322535
"17240","2UytqWpfFnpLnwQEQsdlUJ","MOTi",18,9,"0","non_billboard",0,"other",1,0,0.00108159422322535
"17241","1XiTZYJAi86Z96YI38re7J","Metrik",5,4,"0","non_billboard",0,"other",1,0,0.00108159422322535
"17242","1Sst6GQgTy9e0QxrQX2Uyb","Overused",4,3,"0","non_billboard",0,"other",1,0,0.00108159422322535
"17243","25CihB1OKKDLx8dw6l6huv","Like Mike",40,58,"0","non_billboard",0,"other",1,0,0.00108159422322535
"17244","7ByoAouxLYDGHMuR3mLNia","Ronko",15,1952,"dutch edm","non_billboard",0,"edm, techno, house",1,0,0.00108159422322535
"17245","1KAvgimTLG9YZew4b9B4bG","Victor Niglio",32,9287,"electronic trap","non_billboard",0,"hip hop, rap",1,0,0.00108159422322535
"17246","0DAsayl5ex7s66785D5A05","Jay Ronko",12,171,"0","non_billboard",0,"other",1,0,0.00108159422322535
"17247","2FmgW6Jee0JQKtb6EnBWCq","DJ Isaac",55,59991,"australian dance;classic hardstyle;euphoric hardstyle;gabba;happy hardcore;hardcore techno;rawstyle","non_billboard",0,"edm, techno, house",1,0,0.00108159422322535
"17248","5JETTAtrcvmmrrGCYINb5i","Sleazy Stereo",46,5787,"dutch moombahton;dutch rap pop","non_billboard",0,"pop",1,0,0.00108159422322535
"17249","2NaXh0Fp6UsQBMYl48mKc2","Politicize",13,117,"0","non_billboard",0,"other",1,0,6.75008590464472e-06
"17250","3tTLGbnL0lbc6nbIYIJDSg","Fisty Cuffs",5,213,"0","non_billboard",0,"other",1,0,6.75008590464463e-06
"17251","3JUhLQVscB3juawfNkohf7","Kallaghan",29,82,"0","non_billboard",0,"other",1,0,0.000205017031048323
"17252","7GNFHwAo5CFDby3ax92YAZ","Global Dell",34,887,"0","non_billboard",0,"other",1,0,0.000205017031048323
"17253","1D5EToZFTIBSZblaYRMiXZ","Hiii Key",18,474,"0","non_billboard",0,"other",1,0,0.000205017031048323
"17254","4Xz5sxFWivrXWQlDlO25is","Jumpa",49,12639,"german hip hop","non_billboard",0,"hip hop, rap",2,317.932451387506,0.000311337024681709
"17255","5JpqgCw0HK22H5CdiVpEyX","PRESS START",17,146,"0","non_billboard",0,"other",1,0,0.000205017031048323
"17256","4JNfz6aO9ZFz0gp5GY88am","Hey Violet",62,861742,"alt z;dance pop;electropop;indie pop;indie poptimism;pixie;pop;post-teen pop;social media pop","non_billboard",0,"pop",1,0,0.000205017031048323
"17257","4NNo3cmxrg4Z4ROBXfuEf8","Brennley Brown",29,3384,"0","non_billboard",0,"other",1,0,1.39815031650519e-06
"17258","2QFuVql2BSFGevswqzZRGU","R.J. Collins",3,10,"0","non_billboard",0,"other",1,0,2.6566879590528e-05
"17259","1NXB1rKIa8PVuBFeDJdm7T","Vanessa Ferguson",6,607,"0","non_billboard",0,"other",1,0,2.6566879590528e-05
"17260","10toSzLMkc2zIYiiAemHt1","Audio Two",31,29556,"electro;hip hop;old school hip hop","non_billboard",0,"hip hop, rap",1,0,0.0036217504375557
"17261","48DZoXDrDEGSwKqAsSVaVa","Daddy 'O'",27,339,"0","non_billboard",0,"other",1,0,0.0036217504375557
"17262","28Twfe9KK67NwoeGYPF1Nb","Tony Dofat",13,39,"0","non_billboard",0,"other",1,0,0.0036217504375557
"17263","0nk8Lns0aAEyBkDE6KI9l3","Tumbling Dice",11,114,"0","non_billboard",0,"other",1,0,0.0036217504375557
"17264","5XdlnBpFPFPuvIAINOxOHv","Prince Charlez",43,2927,"0","non_billboard",0,"other",1,0,0.0036217504375557
"17265","4GrVVlog2emXt8qBhJYclT","Brooklynn",32,200,"0","non_billboard",0,"other",1,0,0.0036217504375557
"17266","5M0fvL9GMc2zTuIIQwresj","Vanessa Amorosi",50,52768,"australian dance;australian pop;australian talent show;europop","non_billboard",0,"pop",1,0,0.0036217504375557
"17267","7G1GBhoKtEPnP86X2PvEYO","Nina Simone",72,2311740,"adult standards;jazz blues;soul;soul jazz;torch song;vocal jazz","non_billboard",0,"jazz, soul, r&b",1,0,0.0036217504375557
"17268","1itC4lQgw1X3D9NhrP9J65","Brook",16,5,"0","non_billboard",0,"other",1,0,0.0036217504375557
"17269","24OeOpdyXLWcCbdJbQwZWp","Dave Young",19,450,"deep r&b","non_billboard",0,"jazz, soul, r&b",1,0,0.0036217504375557
"17270","68EcRc14gnRZawnlYg8Ay6","Thunderpuss (Barry Harris and Chris Cox)",14,30,"0","non_billboard",0,"other",1,0,0.0036217504375557
"17271","4QblErAqciJLJtF3rpSImW","Spanish Fly",23,40,"0","non_billboard",0,"other",1,0,0.0036217504375557
"17272","40zZCuy7jAR7puYQXi63Uw","Curtis & Moore",4,9,"0","non_billboard",0,"other",1,0,0.0036217504375557
"17273","49oNJvUAVf24Uj9TZ1aTq1","Gerald Elms",1,6,"0","non_billboard",0,"other",1,0,0.0036217504375557
"17274","1PvZLHH5yfkGYBmGhJzP27","Hiten Bharadia",5,51,"0","non_billboard",0,"other",1,0,0.0036217504375557
"17275","1NyvuRm4mfz3qbrHnrwRYx","Midnight Malice",18,815,"0","non_billboard",0,"other",1,0,0.0036217504375557
"17276","4dUPdrPvnFYaifHOShu4lz","Hit Man",18,138,"0","non_billboard",0,"other",1,0,0.0036217504375557
"17277","2DFZNmP2yRQTj48us5dS1Q","Tom ""Buttnaked"" Dawg",24,10,"0","non_billboard",0,"other",1,0,0.0036217504375557
"17278","60bY6My7kgUXGueVLtWkEw","Mark Spark",10,105,"0","non_billboard",0,"other",1,0,0.0036217504375557
"17279","0c8i4yeGi68oHBUCUDncNO","Buttnaked Tim Dawg",26,21,"0","non_billboard",0,"other",1,0,0.0036217504375557
"17280","2KCjYo5DTEVKQ1WpOVt7Ag","Vincent Hurbert",7,4,"0","non_billboard",0,"other",1,0,0.0036217504375557
"17281","53M8YqZnU51ZjTFiXAFpIo","K-Ci Hailey",34,790,"0","non_billboard",0,"other",1,0,0.0036217504375557
"17282","1dpvhB4tv18JuA2l2wH80Z","PhyerSquad",0,0,"0","non_billboard",0,"other",1,0,0.0036217504375557
"17283","4BA9Z6ZV2JBwwLGGoZX7bs","Julianne Hough",48,20174,"contemporary country;country;country dawn;hollywood","non_billboard",0,"country",1,0,0.0036217504375557
"17284","2rgnIpsawYmq3hOOeQjtJn","Constantine Maroulis",38,2141,"show tunes","non_billboard",0,"other",1,0,0.0036217504375557
"17285","05OszJbavEzLgYxlU2iPnE","Bobby Blanco",26,515,"0","non_billboard",0,"other",1,0,0.0036217504375557
"17286","4cVL5bFE3uZc8ULthzt8Mp","Bobby Blanco",10,29,"0","non_billboard",0,"other",1,0,0.0036217504375557
